"seqname","start","end","strand","num_mutation","region","gene_symbol"
"CHR17",76831438,76831457,"-",1,"CDS","USP36"
"CHR17",76793915,76793930,"-",1,"3UTR","USP36"
"CHR17",76793933,76793951,"-",1,"3UTR","USP36"
"CHR17",76793227,76793260,"-",3,"3UTR","USP36"
"CHR17",76835885,76835899,"-",1,"Intron","USP36"
"CHR17",76803167,76803207,"-",1,"CDS","USP36"
"CHR17",76810553,76810586,"-",1,"CDS","USP36"
"CHR1",9416617,9416631,"+",1,"CDS","SPSB1"
"CHR1",9416516,9416540,"+",2,"CDS","SPSB1"
"CHR1",9427646,9427722,"+",4,"3UTR","SPSB1"
"CHR1",9416473,9416501,"+",2,"CDS","SPSB1"
"CHR1",9416212,9416238,"+",1,"CDS","SPSB1"
"CHR1",9427778,9427795,"+",1,"3UTR","SPSB1"
"CHR1",9416042,9416072,"+",1,"CDS","SPSB1"
"CHR1",9415974,9416004,"+",1,"CDS","SPSB1"
"CHR1",9427753,9427769,"+",2,"3UTR","SPSB1"
"CHR1",9427814,9427833,"+",1,"3UTR","SPSB1"
"CHR1",9428585,9428598,"+",1,"3UTR","SPSB1"
"CHR5",139947138,139947152,"+",1,"CDS","SLC35A4"
"CHR5",139947704,139947726,"+",1,"CDS","SLC35A4"
"CHR5",139948493,139948507,"+",1,"3UTR","SLC35A4"
"CHR5",139946295,139946326,"+",1,"5UTR","SLC35A4"
"CHR5",139947466,139947490,"+",2,"CDS","SLC35A4"
"CHR5",139947752,139947797,"+",4,"3UTR","SLC35A4"
"CHR5",139946561,139946584,"+",1,"5UTR","SLC35A4"
"CHR5",139946474,139946498,"+",2,"5UTR","SLC35A4"
"CHR5",139946603,139946637,"+",2,"5UTR","SLC35A4"
"CHR5",139947409,139947447,"+",6,"CDS","SLC35A4"
"CHR5",139947517,139947541,"+",1,"CDS","SLC35A4"
"CHR1",11985431,11985468,"-",1,"CDS","KIAA2013"
"CHR1",11982868,11982889,"-",1,"CDS","KIAA2013"
"CHR1",11983346,11983374,"-",1,"CDS","KIAA2013"
"CHR1",11982974,11982998,"-",2,"CDS","KIAA2013"
"CHR1",11982757,11982801,"-",4,"CDS","KIAA2013"
"CHR1",11983028,11983047,"-",1,"CDS","KIAA2013"
"CHR1",11985340,11985360,"-",1,"CDS","KIAA2013"
"CHR1",11986096,11986138,"-",1,"CDS","KIAA2013"
"CHR1",11983303,11983326,"-",1,"CDS","KIAA2013"
"CHR1",11982902,11982925,"-",2,"CDS","KIAA2013"
"CHR1",11982802,11982829,"-",3,"CDS","KIAA2013"
"CHR19",11242040,11242080,"+",8,"3UTR","LDLR"
"CHR19",11243011,11243039,"+",1,"3UTR","LDLR"
"CHR19",11242571,11242594,"+",2,"3UTR","LDLR"
"CHR19",11242598,11242651,"+",2,"3UTR","LDLR"
"CHR19",11233893,11233915,"+",2,"CDS","LDLR"
"CHR19",11242655,11242678,"+",1,"3UTR","LDLR"
"CHR19",11233864,11233891,"+",1,"CDS","LDLR"
"CHR19",11242087,11242109,"+",1,"3UTR","LDLR"
"CHR19",11216026,11216046,"+",1,"CDS","LDLR"
"CHR19",11242162,11242186,"+",1,"3UTR","LDLR"
"CHR1",110472350,110472373,"+",2,"3UTR","CSF1"
"CHR1",110472197,110472223,"+",1,"3UTR","CSF1"
"CHR1",110472295,110472319,"+",2,"3UTR","CSF1"
"CHR1",110465871,110465908,"+",2,"CDS","CSF1"
"CHR1",110472250,110472269,"+",1,"3UTR","CSF1"
"CHR1",110472990,110473015,"+",1,"3UTR","CSF1"
"CHR1",110471892,110471924,"+",1,"3UTR","CSF1"
"CHR1",110466379,110466422,"+",2,"CDS","CSF1"
"CHR1",110471831,110471872,"+",2,"3UTR","CSF1"
"CHR1",110472034,110472047,"+",1,"3UTR","CSF1"
"CHR6",7230564,7230593,"+",2,"CDS","RREB1"
"CHR6",7249421,7249442,"+",2,"3UTR","RREB1"
"CHR6",7247429,7247454,"+",1,"CDS","RREB1"
"CHR6",7251525,7251549,"+",1,"3UTR","RREB1"
"CHR6",7229536,7229568,"+",1,"CDS","RREB1"
"CHR6",7246884,7246955,"+",1,"CDS","RREB1"
"CHR6",7248959,7249000,"+",1,"CDS","RREB1"
"CHR6",7230151,7230171,"+",1,"CDS","RREB1"
"CHR6",7230911,7230930,"+",1,"CDS","RREB1"
"CHR6",7248928,7248957,"+",1,"CDS","RREB1"
"CHR1",9789529,9789563,"-",1,"3UTR","CLSTN1"
"CHR1",9804567,9804593,"-",1,"CDS","CLSTN1"
"CHR1",9789220,9789240,"-",1,"3UTR","CLSTN1"
"CHR1",9790523,9790543,"-",1,"3UTR","CLSTN1"
"CHR1",9789791,9789809,"-",2,"3UTR","CLSTN1"
"CHR1",9801278,9801296,"-",1,"CDS","CLSTN1"
"CHR1",9790035,9790064,"-",2,"3UTR","CLSTN1"
"CHR1",9790410,9790434,"-",3,"3UTR","CLSTN1"
"CHR1",9789375,9789417,"-",2,"3UTR","CLSTN1"
"CHR1",9789280,9789304,"-",2,"3UTR","CLSTN1"
"CHR4",1205608,1205618,"-",1,"3UTR","CTBP1"
"CHR4",1232000,1232017,"-",1,"CDS","CTBP1"
"CHR4",1229764,1229788,"-",1,"Intron","CTBP1"
"CHR4",1235606,1235623,"-",1,"Intron","CTBP1"
"CHR4",1230773,1230784,"-",2,"Intron","CTBP1"
"CHR4",1219261,1219286,"-",3,"CDS","CTBP1"
"CHR4",1227034,1227067,"-",1,"Intron","CTBP1"
"CHR4",1206053,1206071,"-",1,"CDS","CTBP1"
"CHR4",1227477,1227492,"-",1,"Intron","CTBP1"
"CHR4",1235262,1235276,"-",1,"5UTR","CTBP1"
"CHR6",56966221,56966244,"+",1,"Intron","ZNF451"
"CHR6",57012446,57012490,"+",1,"CDS","ZNF451"
"CHR6",56966007,56966029,"+",1,"Intron","ZNF451"
"CHR6",56967554,56967575,"+",1,"Intron","ZNF451"
"CHR6",57012425,57012434,"+",3,"CDS","ZNF451"
"CHR6",56969931,56969947,"+",1,"Intron","ZNF451"
"CHR6",56965665,56965680,"+",1,"Intron","ZNF451"
"CHR6",56967775,56967795,"+",1,"Intron","ZNF451"
"CHR6",56965646,56965664,"+",2,"Intron","ZNF451"
"CHR6",56966177,56966194,"+",1,"Intron","ZNF451"
"CHR12",6451065,6451098,"-",1,"5UTR","TNFRSF1A"
"CHR12",6438711,6438732,"-",1,"CDS","TNFRSF1A"
"CHR12",6438523,6438556,"-",5,"CDS","TNFRSF1A"
"CHR12",6438559,6438570,"-",1,"CDS","TNFRSF1A"
"CHR12",6438571,6438585,"-",1,"CDS","TNFRSF1A"
"CHR12",6450954,6450963,"-",1,"CDS","TNFRSF1A"
"CHR12",6438148,6438166,"-",2,"3UTR","TNFRSF1A"
"CHR12",6438982,6439078,"-",1,"CDS","TNFRSF1A"
"CHR12",6437956,6437979,"-",1,"3UTR","TNFRSF1A"
"CHR12",6438060,6438084,"-",4,"3UTR","TNFRSF1A"
"CHR16",3900509,3900521,"-",1,"CDS","CREBBP"
"CHR16",3777688,3777707,"-",189,"3UTR","CREBBP"
"CHR16",3778933,3778960,"-",1,"CDS","CREBBP"
"CHR16",3778066,3778129,"-",1,"CDS","CREBBP"
"CHR16",3778766,3778801,"-",1,"CDS","CREBBP"
"CHR16",3778493,3778532,"-",2,"CDS","CREBBP"
"CHR16",3779424,3779452,"-",3,"CDS","CREBBP"
"CHR16",3777865,3777886,"-",1,"CDS","CREBBP"
"CHR16",3777890,3777913,"-",4,"CDS","CREBBP"
"CHR16",3900697,3900716,"-",1,"CDS","CREBBP"
"CHR3",9470548,9470563,"+",2,"5UTR","SETD5"
"CHR3",9518072,9518083,"+",1,"3UTR","SETD5"
"CHR3",9515060,9515078,"+",1,"CDS","SETD5"
"CHR3",9517780,9517804,"+",1,"3UTR","SETD5"
"CHR3",9517806,9517858,"+",3,"3UTR","SETD5"
"CHR3",9517489,9517514,"+",1,"CDS","SETD5"
"CHR3",9517880,9517921,"+",1,"3UTR","SETD5"
"CHR3",9512414,9512440,"+",2,"CDS","SETD5"
"CHR3",9519165,9519183,"+",1,"3UTR","SETD5"
"CHR3",9518775,9518798,"+",3,"3UTR","SETD5"
"CHR7",1583764,1583780,"-",1,"3UTR","TMEM184A"
"CHR7",1586227,1586251,"-",21,"3UTR","TMEM184A"
"CHR7",1584479,1584504,"-",1,"3UTR","TMEM184A"
"CHR7",1584951,1584980,"-",2,"3UTR","TMEM184A"
"CHR7",1583662,1583686,"-",4,"3UTR","TMEM184A"
"CHR7",1584902,1584917,"-",3,"3UTR","TMEM184A"
"CHR7",1588165,1588177,"-",1,"CDS","TMEM184A"
"CHR7",1584741,1584758,"-",1,"3UTR","TMEM184A"
"CHR7",1582339,1582390,"-",1,"3UTR","TMEM184A"
"CHR7",1582863,1582888,"-",27,"3UTR","TMEM184A"
"CHR4",7033811,7033838,"+",1,"3UTR","TBC1D14"
"CHR4",7032142,7032220,"+",2,"3UTR","TBC1D14"
"CHR4",7033762,7033790,"+",2,"3UTR","TBC1D14"
"CHR4",7032246,7032276,"+",1,"3UTR","TBC1D14"
"CHR4",7034236,7034255,"+",1,"3UTR","TBC1D14"
"CHR4",7033658,7033679,"+",1,"3UTR","TBC1D14"
"CHR4",7033641,7033656,"+",2,"3UTR","TBC1D14"
"CHR4",6925188,6925205,"+",1,"CDS","TBC1D14"
"CHR4",7033848,7033870,"+",1,"3UTR","TBC1D14"
"CHR4",7034615,7034626,"+",1,"3UTR","TBC1D14"
"CHR1",179077048,179077066,"-",1,"CDS","ABL2"
"CHR1",179077913,179077938,"-",1,"CDS","ABL2"
"CHR1",179077587,179077600,"-",1,"CDS","ABL2"
"CHR1",179077171,179077196,"-",1,"CDS","ABL2"
"CHR1",179070103,179070116,"-",1,"3UTR","ABL2"
"CHR1",179077025,179077044,"-",1,"CDS","ABL2"
"CHR1",179077208,179077222,"-",1,"CDS","ABL2"
"CHR1",179075745,179075766,"-",23,"3UTR","ABL2"
"CHR1",179068955,179068967,"-",1,"3UTR","ABL2"
"CHR1",179076983,179077010,"-",4,"CDS","ABL2"
"CHR17",76989225,76989265,"-",4,"3UTR","CANT1"
"CHR17",76991248,76991277,"-",4,"CDS","CANT1"
"CHR17",76989753,76989774,"-",2,"CDS","CANT1"
"CHR17",76987882,76987891,"-",1,"3UTR","CANT1"
"CHR17",76987894,76987906,"-",1,"3UTR","CANT1"
"CHR17",76989000,76989016,"-",1,"3UTR","CANT1"
"CHR17",76988090,76988121,"-",1,"3UTR","CANT1"
"CHR17",76993535,76993559,"-",35,"CDS","CANT1"
"CHR17",76993357,76993387,"-",1,"CDS","CANT1"
"CHR17",76989437,76989488,"-",1,"3UTR","CANT1"
"CHR2",96918516,96918540,"-",1,"3UTR","TMEM127"
"CHR2",96917904,96917929,"-",2,"3UTR","TMEM127"
"CHR2",96918309,96918327,"-",2,"3UTR","TMEM127"
"CHR2",96917984,96918007,"-",3,"3UTR","TMEM127"
"CHR2",96918642,96918674,"-",1,"3UTR","TMEM127"
"CHR2",96918265,96918301,"-",1,"3UTR","TMEM127"
"CHR2",96917787,96917814,"-",1,"3UTR","TMEM127"
"CHR2",96918118,96918138,"-",2,"3UTR","TMEM127"
"CHR2",96917600,96917659,"-",4,"3UTR","TMEM127"
"CHR2",96918484,96918505,"-",2,"3UTR","TMEM127"
"CHR3",184052739,184052784,"+",8,"3UTR","EIF4G1"
"CHR3",184039351,184039387,"+",2,"CDS","EIF4G1"
"CHR3",184039139,184039158,"+",2,"CDS","EIF4G1"
"CHR3",184039211,184039242,"+",6,"CDS","EIF4G1"
"CHR3",184052842,184052860,"+",1,"3UTR","EIF4G1"
"CHR3",184040961,184040994,"+",1,"CDS","EIF4G1"
"CHR3",184052697,184052728,"+",2,"3UTR","EIF4G1"
"CHR3",184052801,184052812,"+",1,"3UTR","EIF4G1"
"CHR3",184039563,184039596,"+",3,"CDS","EIF4G1"
"CHR3",184039545,184039560,"+",2,"CDS","EIF4G1"
"CHR7",128409525,128409541,"+",1,"3UTR","CALU"
"CHR7",128410529,128410547,"+",1,"3UTR","CALU"
"CHR7",128409223,128409251,"+",1,"3UTR","CALU"
"CHR7",128388627,128388636,"+",1,"CDS","CALU"
"CHR7",128407626,128407650,"+",1,"CDS","CALU"
"CHR7",128410473,128410493,"+",3,"3UTR","CALU"
"CHR7",128409354,128409386,"+",4,"3UTR","CALU"
"CHR7",128409290,128409299,"+",2,"3UTR","CALU"
"CHR7",128410548,128410566,"+",1,"3UTR","CALU"
"CHR7",128409311,128409331,"+",6,"3UTR","CALU"
"CHR2",25044247,25044266,"+",2,"3UTR","CENPO"
"CHR2",25043262,25043279,"+",1,"3UTR","CENPO"
"CHR2",25042903,25042918,"+",1,"3UTR","CENPO"
"CHR2",25043636,25043664,"+",1,"3UTR","CENPO"
"CHR2",25043499,25043522,"+",1,"3UTR","CENPO"
"CHR2",25042774,25042784,"+",1,"3UTR","CENPO"
"CHR2",25043449,25043462,"+",11,"3UTR","CENPO"
"CHR2",25043482,25043491,"+",6,"3UTR","CENPO"
"CHR2",25043188,25043218,"+",1,"3UTR","CENPO"
"CHR2",25042481,25042492,"+",3,"3UTR","CENPO"
"CHR3",48698959,48698978,"-",1,"CDS","CELSR3"
"CHR3",48696530,48696543,"-",1,"CDS","CELSR3"
"CHR3",48698273,48698298,"-",1,"CDS","CELSR3"
"CHR3",48698379,48698398,"-",1,"CDS","CELSR3"
"CHR3",48699392,48699443,"-",1,"CDS","CELSR3"
"CHR3",48675595,48675623,"-",1,"3UTR","CELSR3"
"CHR3",48697810,48697841,"-",2,"CDS","CELSR3"
"CHR3",48699225,48699290,"-",1,"CDS","CELSR3"
"CHR3",48675549,48675585,"-",1,"3UTR","CELSR3"
"CHR3",48677505,48677547,"-",1,"CDS","CELSR3"
"CHR1",109795016,109795027,"+",28,"CDS","CELSR2"
"CHR1",109806301,109806324,"+",8,"CDS","CELSR2"
"CHR1",109817220,109817258,"+",3,"3UTR","CELSR2"
"CHR1",109794372,109794396,"+",2,"CDS","CELSR2"
"CHR1",109793334,109793344,"+",1,"CDS","CELSR2"
"CHR1",109817761,109817787,"+",1,"3UTR","CELSR2"
"CHR1",109817376,109817410,"+",1,"3UTR","CELSR2"
"CHR1",109816379,109816394,"+",1,"Intron","CELSR2"
"CHR1",109795684,109795698,"+",4,"CDS","CELSR2"
"CHR1",109795721,109795739,"+",2,"CDS","CELSR2"
"CHR16",86546722,86546737,"+",1,"3UTR","FOXF1"
"CHR16",86544663,86544683,"+",1,"CDS","FOXF1"
"CHR16",86544761,86544809,"+",3,"CDS","FOXF1"
"CHR16",86544910,86544922,"+",1,"CDS","FOXF1"
"CHR16",86546961,86546973,"+",1,"3UTR","FOXF1"
"CHR16",86547572,86547592,"+",4,"3UTR","FOXF1"
"CHR16",86546878,86546896,"+",5,"3UTR","FOXF1"
"CHR16",86546626,86546652,"+",3,"CDS","FOXF1"
"CHR16",86544396,86544417,"+",1,"CDS","FOXF1"
"CHR16",86544343,86544361,"+",1,"CDS","FOXF1"
"CHR16",2506759,2506778,"+",2,"CDS","CCNF"
"CHR16",2507504,2507529,"+",1,"3UTR","CCNF"
"CHR16",2507628,2507655,"+",1,"3UTR","CCNF"
"CHR16",2507123,2507146,"+",1,"3UTR","CCNF"
"CHR16",2507027,2507053,"+",2,"3UTR","CCNF"
"CHR16",2506848,2506886,"+",3,"CDS","CCNF"
"CHR16",2506679,2506698,"+",1,"CDS","CCNF"
"CHR16",2508200,2508215,"+",1,"3UTR","CCNF"
"CHR16",2507001,2507012,"+",1,"CDS","CCNF"
"CHR16",2507583,2507607,"+",1,"3UTR","CCNF"
"CHR22",28197432,28197461,"-",1,"5UTR","MN1"
"CHR22",28196418,28196435,"-",1,"CDS","MN1"
"CHR22",28193493,28193542,"-",1,"CDS","MN1"
"CHR22",28195895,28195941,"-",1,"CDS","MN1"
"CHR22",28196451,28196499,"-",4,"CDS","MN1"
"CHR22",28196334,28196366,"-",2,"CDS","MN1"
"CHR22",28195078,28195100,"-",3,"CDS","MN1"
"CHR22",28192875,28192888,"-",2,"CDS","MN1"
"CHR22",28194739,28194761,"-",2,"CDS","MN1"
"CHR22",28195062,28195073,"-",1,"CDS","MN1"
"CHR17",76849215,76849243,"-",1,"3UTR","TIMP2"
"CHR17",76851362,76851378,"-",1,"3UTR","TIMP2"
"CHR17",76853669,76853683,"-",1,"CDS","TIMP2"
"CHR17",76850840,76850862,"-",1,"3UTR","TIMP2"
"CHR17",76850576,76850598,"-",1,"3UTR","TIMP2"
"CHR17",76850787,76850805,"-",1,"3UTR","TIMP2"
"CHR17",76850148,76850169,"-",3,"3UTR","TIMP2"
"CHR17",76850732,76850755,"-",2,"3UTR","TIMP2"
"CHR17",76921110,76921153,"-",1,"CDS","TIMP2"
"CHR17",76850184,76850215,"-",1,"3UTR","TIMP2"
"CHR3",5025727,5025747,"+",1,"3UTR","BHLHE40"
"CHR3",5025102,5025122,"+",1,"CDS","BHLHE40"
"CHR3",5025632,5025654,"+",2,"3UTR","BHLHE40"
"CHR3",5022036,5022069,"+",4,"CDS","BHLHE40"
"CHR3",5025208,5025247,"+",2,"CDS","BHLHE40"
"CHR3",5025292,5025313,"+",1,"CDS","BHLHE40"
"CHR3",5024795,5024824,"+",6,"CDS","BHLHE40"
"CHR3",5024835,5024877,"+",4,"CDS","BHLHE40"
"CHR3",5025469,5025489,"+",1,"3UTR","BHLHE40"
"CHR3",5024598,5024626,"+",2,"CDS","BHLHE40"
"CHR17",27076612,27076638,"+",2,"3UTR","TRAF4"
"CHR17",27075579,27075593,"+",2,"CDS","TRAF4"
"CHR17",27076886,27076904,"+",1,"3UTR","TRAF4"
"CHR17",27076425,27076485,"+",2,"CDS","TRAF4"
"CHR17",27077573,27077584,"+",1,"3UTR","TRAF4"
"CHR17",27076574,27076595,"+",1,"3UTR","TRAF4"
"CHR17",27076262,27076390,"+",1,"CDS","TRAF4"
"CHR17",27075325,27075342,"+",1,"CDS","TRAF4"
"CHR17",27076698,27076744,"+",2,"3UTR","TRAF4"
"CHR17",27076864,27076880,"+",1,"3UTR","TRAF4"
"CHR9",94485396,94485419,"-",1,"3UTR","ROR2"
"CHR9",94484990,94485013,"-",1,"3UTR","ROR2"
"CHR9",94499712,94499738,"-",1,"CDS","ROR2"
"CHR9",94485466,94485479,"-",1,"3UTR","ROR2"
"CHR9",94485952,94486000,"-",3,"CDS","ROR2"
"CHR9",94486930,94486959,"-",2,"CDS","ROR2"
"CHR9",94487250,94487278,"-",2,"CDS","ROR2"
"CHR9",94486520,94486600,"-",1,"CDS","ROR2"
"CHR9",94485016,94485037,"-",2,"3UTR","ROR2"
"CHR9",94487114,94487150,"-",1,"CDS","ROR2"
"CHR12",49223730,49223762,"-",2,"3UTR","DDX23"
"CHR12",49223931,49223945,"-",1,"3UTR","DDX23"
"CHR12",49223780,49223800,"-",1,"3UTR","DDX23"
"CHR12",49223986,49224001,"-",1,"3UTR","DDX23"
"CHR12",49224028,49224096,"-",1,"3UTR","DDX23"
"CHR12",49223953,49223975,"-",1,"3UTR","DDX23"
"CHR12",49224169,49224184,"-",1,"3UTR","DDX23"
"CHR12",49230467,49230500,"-",1,"CDS","DDX23"
"CHR12",49223876,49223905,"-",12,"3UTR","DDX23"
"CHR12",49224190,49224235,"-",1,"3UTR","DDX23"
"CHR1",204587933,204587979,"-",1,"CDS","LRRN2"
"CHR1",204586705,204586721,"-",1,"3UTR","LRRN2"
"CHR1",204588041,204588064,"-",1,"CDS","LRRN2"
"CHR1",204587989,204588005,"-",1,"CDS","LRRN2"
"CHR1",204586626,204586645,"-",1,"3UTR","LRRN2"
"CHR1",204586683,204586704,"-",1,"3UTR","LRRN2"
"CHR1",204588821,204588858,"-",1,"CDS","LRRN2"
"CHR1",204588700,204588725,"-",1,"CDS","LRRN2"
"CHR1",204588467,204588496,"-",2,"CDS","LRRN2"
"CHR1",204587740,204587755,"-",1,"CDS","LRRN2"
"CHR19",57802554,57802569,"+",1,"CDS","ZNF460"
"CHR19",57802874,57802890,"+",2,"CDS","ZNF460"
"CHR19",57803995,57804012,"+",1,"3UTR","ZNF460"
"CHR19",57803189,57803207,"+",1,"CDS","ZNF460"
"CHR19",57803121,57803141,"+",2,"CDS","ZNF460"
"CHR19",57804080,57804118,"+",10,"3UTR","ZNF460"
"CHR19",57802626,57802651,"+",1,"CDS","ZNF460"
"CHR19",57803747,57803761,"+",1,"3UTR","ZNF460"
"CHR19",57796013,57796034,"+",1,"CDS","ZNF460"
"CHR19",57802109,57802140,"+",1,"CDS","ZNF460"
"CHR15",86286828,86286843,"+",2,"CDS","AKAP13"
"CHR15",86286960,86286979,"+",1,"CDS","AKAP13"
"CHR15",86289990,86290006,"+",1,"3UTR","AKAP13"
"CHR15",86288454,86288476,"+",2,"3UTR","AKAP13"
"CHR15",86122311,86122349,"+",2,"CDS","AKAP13"
"CHR15",86287944,86287977,"+",1,"3UTR","AKAP13"
"CHR15",86123833,86123842,"+",2,"CDS","AKAP13"
"CHR15",86289243,86289269,"+",1,"3UTR","AKAP13"
"CHR15",86288073,86288115,"+",1,"3UTR","AKAP13"
"CHR15",86288154,86288170,"+",1,"3UTR","AKAP13"
"CHR16",2868862,2868879,"+",1,"CDS","PRSS21"
"CHR16",2868904,2868927,"+",1,"CDS","PRSS21"
"CHR16",2868755,2868778,"+",1,"CDS","PRSS21"
"CHR16",2868940,2868963,"+",2,"CDS","PRSS21"
"CHR16",2871572,2871605,"+",1,"3UTR","PRSS21"
"CHR16",2871173,2871205,"+",1,"Intron","PRSS21"
"CHR16",2869323,2869350,"+",3,"Intron","PRSS21"
"CHR16",2871499,2871509,"+",1,"CDS","PRSS21"
"CHR16",2870365,2870389,"+",1,"Intron","PRSS21"
"CHR16",2871060,2871079,"+",1,"CDS","PRSS21"
"CHR21",42540453,42540478,"+",2,"CDS","BACE2"
"CHR21",42647322,42647336,"+",1,"CDS","BACE2"
"CHR21",42648384,42648436,"+",2,"3UTR","BACE2"
"CHR21",42596574,42596590,"+",1,"Intron","BACE2"
"CHR21",42609522,42609545,"+",1,"CDS","BACE2"
"CHR21",42648060,42648111,"+",1,"3UTR","BACE2"
"CHR21",42647883,42647898,"+",1,"3UTR","BACE2"
"CHR21",42544163,42544182,"+",1,"Intron","BACE2"
"CHR21",42594949,42594965,"+",1,"Intron","BACE2"
"CHR21",42629135,42629165,"+",1,"CDS","BACE2"
"CHR4",1815781,1815817,"-",3,"3UTR","LETM1"
"CHR4",1843464,1843484,"-",1,"CDS","LETM1"
"CHR4",1843390,1843411,"-",3,"CDS","LETM1"
"CHR4",1843316,1843338,"-",1,"CDS","LETM1"
"CHR4",1816113,1816131,"-",1,"3UTR","LETM1"
"CHR4",1843496,1843519,"-",2,"CDS","LETM1"
"CHR4",1814979,1815009,"-",3,"3UTR","LETM1"
"CHR4",1815823,1815842,"-",1,"3UTR","LETM1"
"CHR4",1825452,1825475,"-",1,"CDS","LETM1"
"CHR4",1814550,1814591,"-",2,"3UTR","LETM1"
"CHR22",22051366,22051410,"+",2,"3UTR","PPIL2"
"CHR22",22051531,22051557,"+",1,"3UTR","PPIL2"
"CHR22",22051328,22051346,"+",1,"3UTR","PPIL2"
"CHR22",22051645,22051677,"+",4,"3UTR","PPIL2"
"CHR22",22051287,22051307,"+",1,"3UTR","PPIL2"
"CHR22",22051206,22051231,"+",1,"3UTR","PPIL2"
"CHR22",22051682,22051710,"+",1,"3UTR","PPIL2"
"CHR22",22051621,22051640,"+",2,"3UTR","PPIL2"
"CHR22",22050383,22050400,"+",1,"3UTR","PPIL2"
"CHR22",22051753,22051791,"+",2,"3UTR","PPIL2"
"CHR16",31090085,31090116,"+",1,"CDS","ZNF646"
"CHR16",31092273,31092318,"+",3,"CDS","ZNF646"
"CHR16",31092755,31092771,"+",1,"CDS","ZNF646"
"CHR16",31092373,31092402,"+",1,"CDS","ZNF646"
"CHR16",31088762,31088775,"+",5,"CDS","ZNF646"
"CHR16",31087836,31087869,"+",1,"CDS","ZNF646"
"CHR16",31090906,31090991,"+",1,"CDS","ZNF646"
"CHR16",31088193,31088213,"+",1,"CDS","ZNF646"
"CHR16",31089839,31089860,"+",1,"CDS","ZNF646"
"CHR16",31090038,31090070,"+",1,"CDS","ZNF646"
"CHR12",106460478,106460499,"-",2,"3UTR","NUAK1"
"CHR12",106460501,106460521,"-",2,"3UTR","NUAK1"
"CHR12",106461251,106461265,"-",1,"CDS","NUAK1"
"CHR12",106532429,106532458,"-",1,"CDS","NUAK1"
"CHR12",106457817,106457848,"-",2,"3UTR","NUAK1"
"CHR12",106461083,106461104,"-",1,"CDS","NUAK1"
"CHR12",106461568,106461582,"-",1,"CDS","NUAK1"
"CHR12",106460923,106460973,"-",1,"CDS","NUAK1"
"CHR12",106532232,106532250,"-",1,"CDS","NUAK1"
"CHR12",106461543,106461565,"-",2,"CDS","NUAK1"
"CHR16",87443514,87443594,"-",1,"3UTR","ZCCHC14"
"CHR16",87445993,87446008,"-",1,"CDS","ZCCHC14"
"CHR16",87444709,87444733,"-",2,"Intron","ZCCHC14"
"CHR16",87445324,87445354,"-",1,"CDS","ZCCHC14"
"CHR16",87445357,87445382,"-",2,"CDS","ZCCHC14"
"CHR16",87444744,87444765,"-",3,"Intron","ZCCHC14"
"CHR16",87445220,87445233,"-",3,"CDS","ZCCHC14"
"CHR16",87446386,87446400,"-",1,"CDS","ZCCHC14"
"CHR16",87441466,87441497,"-",1,"3UTR","ZCCHC14"
"CHR16",87445698,87445746,"-",1,"CDS","ZCCHC14"
"CHR16",30369132,30369142,"-",1,"3UTR","TBC1D10B"
"CHR16",30380918,30380942,"-",1,"CDS","TBC1D10B"
"CHR16",30380625,30380639,"-",1,"CDS","TBC1D10B"
"CHR16",30380640,30380656,"-",3,"CDS","TBC1D10B"
"CHR16",30380777,30380797,"-",2,"CDS","TBC1D10B"
"CHR16",30369228,30369254,"-",1,"3UTR","TBC1D10B"
"CHR16",30380739,30380761,"-",1,"CDS","TBC1D10B"
"CHR16",30380661,30380671,"-",1,"CDS","TBC1D10B"
"CHR16",30380994,30381028,"-",2,"CDS","TBC1D10B"
"CHR16",30371084,30371105,"-",2,"CDS","TBC1D10B"
"CHR15",31664984,31665017,"+",1,"3UTR","KLF13"
"CHR15",31668865,31668890,"+",1,"3UTR","KLF13"
"CHR15",31665553,31665595,"+",10,"3UTR","KLF13"
"CHR15",31664810,31664847,"+",3,"3UTR","KLF13"
"CHR15",31668084,31668127,"+",2,"3UTR","KLF13"
"CHR15",31668187,31668210,"+",2,"3UTR","KLF13"
"CHR15",31665318,31665356,"+",1,"3UTR","KLF13"
"CHR15",31668276,31668296,"+",1,"3UTR","KLF13"
"CHR15",31664793,31664808,"+",1,"3UTR","KLF13"
"CHR15",31665984,31666003,"+",3,"3UTR","KLF13"
"CHR9",139391561,139391582,"-",1,"CDS","NOTCH1"
"CHR9",139390801,139390844,"-",1,"CDS","NOTCH1"
"CHR9",139391466,139391514,"-",2,"CDS","NOTCH1"
"CHR9",139390774,139390792,"-",2,"CDS","NOTCH1"
"CHR9",139391355,139391373,"-",1,"CDS","NOTCH1"
"CHR9",139418250,139418270,"-",14,"CDS","NOTCH1"
"CHR9",139393674,139393705,"-",1,"CDS","NOTCH1"
"CHR9",139400017,139400032,"-",1,"CDS","NOTCH1"
"CHR9",139391213,139391250,"-",1,"CDS","NOTCH1"
"CHR9",139407894,139407907,"-",1,"CDS","NOTCH1"
"CHR17",57288404,57288428,"+",2,"CDS","SMG8"
"CHR17",57290619,57290637,"+",1,"CDS","SMG8"
"CHR17",57287759,57287787,"+",1,"CDS","SMG8"
"CHR17",57288208,57288222,"+",1,"CDS","SMG8"
"CHR17",57287933,57287951,"+",1,"CDS","SMG8"
